	UID	beer_name	rating
7226760	1453	Neapolitan Porter Barrel Aged (The Living Barrel Series)	4.52
7228098	109	Nelson IPA	4.59
7228131	142	Nelson IPA	3.91
7228498	509	Nelson IPA	4.24
7228717	728	Nelson IPA	4.23
7228774	785	Nelson IPA	4.0
7229303	1314	Nelson IPA	4.5
7230406	2417	Nelson IPA	4.5
7230470	2481	Nelson IPA	4.0
7230780	109	Nomad’s Bounty	4.23
7233462	109	Northern Migration	4.02
7235248	1895	Northern Migration	4.0
7236144	109	Not From Concentrate	4.5
7236570	535	Not From Concentrate	4.25
7238826	109	Nutcracker Winter Warmer Ale	3.83
7239949	1232	Nutcracker Winter Warmer Ale	3.75
7241508	109	Outta Line	3.74
7241898	499	Outta Line	3.96
7244190	109	Pittsburgh Street	4.42
7244222	141	Pittsburgh Street	4.08
7244547	466	Pittsburgh Street	4.65
7244616	535	Pittsburgh Street	4.25
7244840	759	Pittsburgh Street	4.2
7245122	1041	Pittsburgh Street	3.97
7245182	1101	Pittsburgh Street	5.0
7245422	1341	Pittsburgh Street	5.0
7245740	1659	Pittsburgh Street	4.16
7246039	1958	Pittsburgh Street	4.39
7246085	2004	Pittsburgh Street	4.25
7246662	2581	Pittsburgh Street	4.33
7246872	109	Recurrant	4.49
7248164	1401	Recurrant	3.98
7248979	2216	Recurrant	4.25
7249554	109	Shiner S'more	3.58
7249702	257	Shiner S'more	4.0
7249726	281	Shiner S'more	3.93
7249736	291	Shiner S'more	3.72
7249928	483	Shiner S'more	4.23
7249976	531	Shiner S'more	2.71
7250270	825	Shiner S'more	3.63
7250588	1143	Shiner S'more	4.09
7250899	1454	Shiner S'more	4.04
7251038	1593	Shiner S'more	4.25
7251972	2527	Shiner S'more	3.6
7251992	2547	Shiner S'more	4.48
7252236	109	Stranger Clouds	4.6
7253858	1731	Stranger Clouds	4.22
7254532	2405	Stranger Clouds	4.25
7254548	2421	Stranger Clouds	4.25
7254688	2561	Stranger Clouds	4.38
7254918	109	Superfest	4.29
7257600	109	Term Oil 18-B	4.79
7257935	444	Term Oil 18-B	4.47
7260282	109	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.47
7260318	145	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.49
7260412	239	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.32
7260617	444	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.04
7260670	497	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	3.45
7260830	657	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.35
7260900	727	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.0
7260928	755	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	3.75
7260943	770	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	3.75
7261032	859	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.25
7261410	1237	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.02
7261447	1274	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.44
7261630	1457	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	3.5
7261900	1727	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.41
7262090	1917	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.27
7262110	1937	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.05
7262176	2003	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.23
7262188	2015	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.3
7262214	2041	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.16
7262550	2377	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.51
7262814	2641	Toppling Goliath / Bottle Logic - Gamma, Gamma Ray	4.29
7262964	109	Trip In The Woods: Barrel Aged Blonde With Apricot	4.27
7265646	109	Trip In The Woods: Chocolate Chipotle Stout	4.49
7268328	109	White Wine Barrel Aged Sour Wench	4.07
7268408	189	White Wine Barrel Aged Sour Wench	4.19
7268550	331	White Wine Barrel Aged Sour Wench	4.5
7268554	335	White Wine Barrel Aged Sour Wench	3.81
7269091	872	White Wine Barrel Aged Sour Wench	3.52
7269147	928	White Wine Barrel Aged Sour Wench	4.18
7269608	1389	White Wine Barrel Aged Sour Wench	3.83
7270310	2091	White Wine Barrel Aged Sour Wench	4.85
7270597	2378	White Wine Barrel Aged Sour Wench	4.46
7270761	2542	White Wine Barrel Aged Sour Wench	3.93
7271010	109	a Civil Society is finding Equilibrium with the Other Half	3.75
7273693	110	AAAlterrr Ego	4.81
7273730	147	AAAlterrr Ego	4.28
7273940	357	AAAlterrr Ego	4.49
7274093	510	AAAlterrr Ego	4.63
7274148	565	AAAlterrr Ego	4.35
7274174	591	AAAlterrr Ego	4.85
7274240	657	AAAlterrr Ego	4.75
7274265	682	AAAlterrr Ego	4.37
7274350	767	AAAlterrr Ego	4.5
7274368	785	AAAlterrr Ego	4.5
7274466	883	AAAlterrr Ego	4.29
7274736	1153	AAAlterrr Ego	4.5
7274786	1203	AAAlterrr Ego	4.55
7274796	1213	AAAlterrr Ego	4.35
7274856	1273	AAAlterrr Ego	4.54
7274868	1285	AAAlterrr Ego	4.4
7274878	1295	AAAlterrr Ego	4.96
7274907	1324	AAAlterrr Ego	4.28
7275158	1575	AAAlterrr Ego	4.74
7275230	1647	AAAlterrr Ego	4.6
7275354	1771	AAAlterrr Ego	4.35
7275404	1821	AAAlterrr Ego	4.75
7275452	1869	AAAlterrr Ego	5.0
7275546	1963	AAAlterrr Ego	4.5
7275608	2025	AAAlterrr Ego	4.56
7275629	2046	AAAlterrr Ego	4.4
7275766	2183	AAAlterrr Ego	4.36
7275790	2207	AAAlterrr Ego	3.91
7275990	2407	AAAlterrr Ego	4.66
7276000	2417	AAAlterrr Ego	4.08
7276164	2581	AAAlterrr Ego	4.33
7276168	2585	AAAlterrr Ego	4.77
7276174	2591	AAAlterrr Ego	4.65
7276375	110	Acts of Caring	3.84
7276711	446	Acts of Caring	4.21
7279057	110	Bean There, Brown That	3.8
7281739	110	Bearwalker Brown	4.04
7281741	112	Bearwalker Brown	4.09
7282746	1117	Bearwalker Brown	4.03
7283075	1446	Bearwalker Brown	3.84
7283452	1823	Bearwalker Brown	3.25
7284421	110	Big Moose Winter Ale	3.56
7287103	110	Bully! Porter	3.95
7287540	547	Bully! Porter	4.29
7287922	929	Bully! Porter	3.79
7289373	2380	Bully! Porter	3.0
7289785	110	Chief Of Chiefs - Double Dry-Hopped	4.13
7290476	801	Chief Of Chiefs - Double Dry-Hopped	4.75
7291120	1445	Chief Of Chiefs - Double Dry-Hopped	4.48
7291327	1652	Chief Of Chiefs - Double Dry-Hopped	4.5
7291853	2178	Chief Of Chiefs - Double Dry-Hopped	4.5
7292078	2403	Chief Of Chiefs - Double Dry-Hopped	4.79
7292467	110	Chopper Series: Zombie	3.87
7295149	110	DDH Mixed Greens 31	4.25
7297831	110	DDH Noise Pollution	4.54
7298324	603	DDH Noise Pollution	4.33
7298520	799	DDH Noise Pollution	3.73
7299898	2177	DDH Noise Pollution	4.54
7300513	110	Double Dry Hopped Farnsworth Street IPA	4.54
7300544	141	Double Dry Hopped Farnsworth Street IPA	4.27
7300654	251	Double Dry Hopped Farnsworth Street IPA	4.56
7300938	535	Double Dry Hopped Farnsworth Street IPA	4.5
7301295	892	Double Dry Hopped Farnsworth Street IPA	4.5
7301607	1204	Double Dry Hopped Farnsworth Street IPA	4.53
7301691	1288	Double Dry Hopped Farnsworth Street IPA	4.32
7301901	1498	Double Dry Hopped Farnsworth Street IPA	4.26
7302002	1599	Double Dry Hopped Farnsworth Street IPA	4.5
7302050	1647	Double Dry Hopped Farnsworth Street IPA	4.49
7302131	1728	Double Dry Hopped Farnsworth Street IPA	4.5
7302142	1739	Double Dry Hopped Farnsworth Street IPA	3.84
7302984	2581	Double Dry Hopped Farnsworth Street IPA	4.27
7302996	2593	Double Dry Hopped Farnsworth Street IPA	4.5
7303055	2652	Double Dry Hopped Farnsworth Street IPA	4.0
7303195	110	Fennario IPA	3.72
7303688	603	Fennario IPA	2.67
7305686	2601	Fennario IPA	4.02
7305877	110	Juice Line	4.19
7308559	110	Koko's Kitten	3.92
7311241	110	Leghorn Rye IPA	3.78
7313923	110	Liquid Karma	4.13
7314572	759	Liquid Karma	4.54
7316605	110	Meddling in Minutia	4.27
7319287	110	Money Moves	4.14
7320197	1020	Money Moves	4.25
7321969	110	Mood Ring - Pineapple, Mango And Pink Guava	4.12
7322202	343	Mood Ring - Pineapple, Mango And Pink Guava	4.57
7324651	110	Oil Of Aphrodite	4.54
7324686	145	Oil Of Aphrodite	3.98
7326425	1884	Oil Of Aphrodite	4.29
7326900	2359	Oil Of Aphrodite	4.29
7327083	2542	Oil Of Aphrodite	4.01
7327333	110	One Year Anniversary - 2018 Redux	4.56
7327365	142	One Year Anniversary - 2018 Redux	4.27
7328243	1020	One Year Anniversary - 2018 Redux	4.5
7330015	110	Peachy Bones	4.38
7330094	189	Peachy Bones	4.25
7331780	1875	Peachy Bones	4.03
7331842	1937	Peachy Bones	3.94
7332697	110	Peluda	4.16
7335379	110	Snowman Stout	3.87
7338061	110	Soda Parlor: Cherry Lime	3.88
7340743	110	Sparkling Swan	3.99
7341050	417	Sparkling Swan	3.52
7341218	585	Sparkling Swan	3.46
7341562	929	Sparkling Swan	3.73
7341581	948	Sparkling Swan	4.03
7341656	1023	Sparkling Swan	3.6
7341848	1215	Sparkling Swan	3.78
7341908	1275	Sparkling Swan	3.77
7342023	1390	Sparkling Swan	3.9
7342142	1509	Sparkling Swan	3.9
7343425	110	Spruce Beersteen	3.99
7346107	110	Stone Fruit Hill	4.23
7346340	343	Stone Fruit Hill	4.16
7348789	110	Tator	3.6
7349226	547	Tator	4.12
7349608	929	Tator	4.06
7351471	110	The Dare Devil	3.98
7351502	141	The Dare Devil	4.25
7351807	446	The Dare Devil	4.31
7354153	110	The Forty Four	3.74
7354590	547	The Forty Four	4.06
7356835	110	Wizard's Winter Ale	3.51
7359518	111	Big Bear Black Stout	4.15
7360084	677	Big Bear Black Stout	4.23
7361062	1655	Big Bear Black Stout	4.23
7361272	1865	Big Bear Black Stout	4.3
7361499	2092	Big Bear Black Stout	4.11
7361566	2159	Big Bear Black Stout	4.1
7361820	2413	Big Bear Black Stout	4.49
7362200	111	Blood Orange Neon Gypsy (Blood Orange IPA)	4.23
7364882	111	Bohemian Black Lager	3.42
7365074	303	Bohemian Black Lager	3.75
7365313	542	Bohemian Black Lager	2.58
7366926	2155	Bohemian Black Lager	3.78
7367564	111	Bottle Rocket Pale Ale	3.94
7368358	905	Bottle Rocket Pale Ale	4.07
7368799	1346	Bottle Rocket Pale Ale	4.16
7369304	1851	Bottle Rocket Pale Ale	3.58
7369845	2392	Bottle Rocket Pale Ale	4.0
7370246	111	Cloudy With A Chance Of Charcuterie	4.13
7371285	1150	Cloudy With A Chance Of Charcuterie	4.0
7372305	2170	Cloudy With A Chance Of Charcuterie	3.97
7372364	2229	Cloudy With A Chance Of Charcuterie	4.04
7372928	111	Confused Therapist	3.77
7373102	285	Confused Therapist	4.04
7374128	1311	Confused Therapist	4.85
7374362	1545	Confused Therapist	4.11
7374587	1770	Confused Therapist	4.0
7374812	1995	Confused Therapist	4.41
7375610	111	Contemporary Mosaic	4.18
7378292	111	D'Hoof	3.35
7380974	111	Essential Citrus	4.27
7383656	111	Glitter Parts	4.35
7383871	326	Glitter Parts	4.25
7386338	111	Hoppiness Is A Warm Pun	3.75
7387556	1329	Hoppiness Is A Warm Pun	4.42
7387571	1344	Hoppiness Is A Warm Pun	4.13
7387803	1576	Hoppiness Is A Warm Pun	4.73
7389020	111	Mighty Things	3.77
7389627	718	Mighty Things	4.12
7389869	960	Mighty Things	3.77
7389918	1009	Mighty Things	3.79
7389933	1024	Mighty Things	3.73
7390439	1530	Mighty Things	3.49
7390993	2084	Mighty Things	3.84
7391349	2440	Mighty Things	3.31
7391503	2594	Mighty Things	4.0
7391591	2682	Mighty Things	3.9
7391702	111	Modern Savage	3.71
7391917	326	Modern Savage	4.0
7394384	111	Pfeffernuts	4.12
7397066	111	Phaser	3.71
7397400	445	Phaser	3.98
7399748	111	Pig Factory	4.08
7400103	466	Pig Factory	4.23
7400798	1161	Pig Factory	3.87
7401334	1697	Pig Factory	3.93
7402430	111	Punkuccino	4.55
7402648	329	Punkuccino	4.0
7402819	500	Punkuccino	4.07
7403284	965	Punkuccino	4.34
7404594	2275	Punkuccino	3.34
7404779	2460	Punkuccino	3.84
7405112	111	Ring Side Red	3.69
7407794	111	Scyther	4.49
7410476	111	Seamus' Irish Red Ale	3.27
7413158	111	Shiner Kosmos Reserve	3.56
7413589	542	Shiner Kosmos Reserve	2.66
7414182	1135	Shiner Kosmos Reserve	4.3
7414697	1650	Shiner Kosmos Reserve	2.0
7414805	1758	Shiner Kosmos Reserve	2.69
7415840	111	Space Juice	4.28
7416365	636	Space Juice	3.94
7416698	969	Space Juice	4.0
7417009	1280	Space Juice	4.06
7417189	1460	Space Juice	4.87
7418522	111	TKO IPA	4.06
7418524	113	TKO IPA	3.83
7421204	111	The Chief IPA	3.75
7423886	111	Tickle Parts	4.53
7424277	502	Tickle Parts	4.0
7424507	732	Tickle Parts	4.34
7424722	947	Tickle Parts	4.02
7424936	1161	Tickle Parts	4.28
7425752	1977	Tickle Parts	4.0
7426568	111	Vanilla Java Porter (VJP)	4.39
7426726	269	Vanilla Java Porter (VJP)	2.55
7427552	1095	Vanilla Java Porter (VJP)	3.24
7428305	1848	Vanilla Java Porter (VJP)	3.62
7428425	1968	Vanilla Java Porter (VJP)	3.45
7428477	2020	Vanilla Java Porter (VJP)	3.86
7428648	2191	Vanilla Java Porter (VJP)	3.3
7429029	2572	Vanilla Java Porter (VJP)	3.34
7429250	111	Wonder Dust IPA	4.25
7431462	2323	Wonder Dust IPA	4.21
7431570	2431	Wonder Dust IPA	4.27
7431933	112	Barrel Series Brett Belgo IPA	4.73
7434301	2480	Barrel Series Brett Belgo IPA	4.16
7434329	2508	Barrel Series Brett Belgo IPA	4.03
7434615	112	Cloudy And Cumbersome	3.37
7434977	474	Cloudy And Cumbersome	4.21
7435225	722	Cloudy And Cumbersome	3.25
7435458	955	Cloudy And Cumbersome	4.48
7435664	1161	Cloudy And Cumbersome	3.37
7436672	2169	Cloudy And Cumbersome	4.0
7437297	112	Dos Perros	3.54
7437701	516	Dos Perros	4.0
7437726	541	Dos Perros	3.46
7438631	1446	Dos Perros	3.69
7439432	2247	Dos Perros	4.0
7439979	112	Gonzo Imperial Porter	4.14
7440048	181	Gonzo Imperial Porter	4.25
7440416	549	Gonzo Imperial Porter	3.72
7441038	1171	Gonzo Imperial Porter	3.25
7441608	1741	Gonzo Imperial Porter	4.0
7441804	1937	Gonzo Imperial Porter	4.18
7442337	2470	Gonzo Imperial Porter	2.5
7442661	112	Leo V. Ursus: Inferos	4.12
7442933	384	Leo V. Ursus: Inferos	4.04
7443362	813	Leo V. Ursus: Inferos	3.94
7443828	1279	Leo V. Ursus: Inferos	4.08
7443947	1398	Leo V. Ursus: Inferos	4.08
7444335	1786	Leo V. Ursus: Inferos	3.99
7444367	1818	Leo V. Ursus: Inferos	4.5
7444467	1918	Leo V. Ursus: Inferos	4.35
7444693	2144	Leo V. Ursus: Inferos	4.3
7445343	112	Sixty-One (61)	4.52
7445611	380	Sixty-One (61)	4.0
7445714	483	Sixty-One (61)	3.35
7445732	501	Sixty-One (61)	3.53
7445804	573	Sixty-One (61)	4.29
7445838	607	Sixty-One (61)	3.47
7445850	619	Sixty-One (61)	3.76
7445930	699	Sixty-One (61)	3.65
7446974	1743	Sixty-One (61)	4.06
7447246	2015	Sixty-One (61)	3.97
7447501	2270	Sixty-One (61)	4.0
7447846	2615	Sixty-One (61)	3.79
7448025	112	Sweet Potato Ale	3.75
7450152	2239	Sweet Potato Ale	3.0
7450708	113	Blue Sunday Sour	4.0
7450866	271	Blue Sunday Sour	3.92
7453390	113	CEO Stout	3.93
7455587	2310	CEO Stout	2.96
7455772	2495	CEO Stout	3.68
7456072	113	Chasing The Horizon	3.88
7457587	1628	Chasing The Horizon	4.0
7458754	113	Choco Libre	3.88
7458893	252	Choco Libre	4.03
7458972	331	Choco Libre	4.0
7459691	1050	Choco Libre	3.75
7459731	1090	Choco Libre	2.53
7460178	1537	Choco Libre	4.08
7460180	1539	Choco Libre	4.15
7460490	1849	Choco Libre	4.06
7460561	1920	Choco Libre	3.75
7461018	2377	Choco Libre	4.36
7461436	113	Chocolate Nibula Stout	4.26
7464118	113	Clockwork Tangerine	4.27
7464933	928	Clockwork Tangerine	3.54
7464936	931	Clockwork Tangerine	4.37
7464968	963	Clockwork Tangerine	3.3
7465096	1091	Clockwork Tangerine	3.73
7465762	1757	Clockwork Tangerine	3.94
7465804	1799	Clockwork Tangerine	3.27
7466800	113	Contender Extra Pale Ale	3.58
7469482	113	Dirty Jersey Devil	4.0
7472164	113	EGOIPA	3.77
7473132	1081	EGOIPA	4.23
7474490	2439	EGOIPA	4.33
7474846	113	Elevated IPA	4.0
7475694	961	Elevated IPA	4.34
7475899	1166	Elevated IPA	4.27
7475916	1183	Elevated IPA	4.08
7475949	1216	Elevated IPA	4.1
7475975	1242	Elevated IPA	4.16
7476111	1378	Elevated IPA	4.36
7476130	1397	Elevated IPA	4.02
7476284	1551	Elevated IPA	4.35
7476566	1833	Elevated IPA	4.5
7476570	1837	Elevated IPA	4.37
7476889	2156	Elevated IPA	4.09
7476945	2212	Elevated IPA	4.68
7477007	2274	Elevated IPA	5.0
7477528	113	Falling Fruit	2.36
7478901	1486	Falling Fruit	3.53
7480210	113	Flying Fist IPA	4.0
7482892	113	Imperial Java Stout	4.24
7484602	1823	Imperial Java Stout	3.92
7485074	2295	Imperial Java Stout	4.24
7485574	113	Kalashnikoffee	4.0
7486542	1081	Kalashnikoffee	5.0
7487582	2121	Kalashnikoffee	4.54
7488256	113	Kuhnhenn Blueberry Eisbock	3.69
7490320	2177	Kuhnhenn Blueberry Eisbock	4.53
7490352	2209	Kuhnhenn Blueberry Eisbock	4.55
7490938	113	Mad Hatter Midwest India Pale Ale	4.1
7491359	534	Mad Hatter Midwest India Pale Ale	3.6
7492463	1638	Mad Hatter Midwest India Pale Ale	4.24
7493620	113	Midwest Red IPA	3.96
7496302	113	Milo's IPA	3.05
7498984	113	Mister Fahrenheit	3.88
7499683	812	Mister Fahrenheit	3.91
7499798	927	Mister Fahrenheit	3.81
7499834	963	Mister Fahrenheit	3.78
7500493	1622	Mister Fahrenheit	4.25
7501666	113	Molé Stout	3.77
7504348	113	Monkey's Fist IPA	3.88
7507030	113	Overland Stout	4.02
7509712	113	Pale Sour	3.93
7509722	123	Pale Sour	3.75
7509870	271	Pale Sour	4.02
7509986	387	Pale Sour	4.06
7510253	654	Pale Sour	4.03
7510408	809	Pale Sour	3.84
7510426	827	Pale Sour	3.95
7510529	930	Pale Sour	3.87
7510742	1143	Pale Sour	4.32
7510762	1163	Pale Sour	4.25
7510945	1346	Pale Sour	3.99
7511000	1401	Pale Sour	4.0
7511116	1517	Pale Sour	3.69
7511458	1859	Pale Sour	3.73
7511912	2313	Pale Sour	4.09
7512394	113	Paled It!	4.0
7512611	330	Paled It!	3.0
7514820	2539	Paled It!	4.19
7515076	113	Paper Boy	4.29
7516714	1751	Paper Boy	4.16
7517309	2346	Paper Boy	4.44
7517758	113	Project Dank	4.15
7518887	1242	Project Dank	4.39
7519093	1448	Project Dank	4.49
7519124	1479	Project Dank	4.36
7519196	1551	Project Dank	4.11
7519371	1726	Project Dank	4.31
7519595	1950	Project Dank	3.48
7519694	2049	Project Dank	4.5
7519705	2060	Project Dank	3.91
7519753	2108	Project Dank	4.09
7520073	2428	Project Dank	5.0
7520440	113	Razz Wheat	3.98
7520605	278	Razz Wheat	3.56
7521150	823	Razz Wheat	3.43
7522394	2067	Razz Wheat	4.25
7523122	113	Sea Cow Milk Stout	3.37
7525061	2052	Sea Cow Milk Stout	3.34
7525804	113	Single Origin Coffee Stout	4.35
7525905	214	Single Origin Coffee Stout	4.09
7526300	609	Single Origin Coffee Stout	4.5
7526503	812	Single Origin Coffee Stout	4.25
7526726	1035	Single Origin Coffee Stout	4.08
7526859	1168	Single Origin Coffee Stout	4.0
7527074	1383	Single Origin Coffee Stout	4.26
7527630	1939	Single Origin Coffee Stout	3.99
7528486	113	Sour Rose	4.28
7528496	123	Sour Rose	4.04
7528621	248	Sour Rose	4.0
7528834	461	Sour Rose	4.0
7529185	812	Sour Rose	4.08
7529312	939	Sour Rose	4.13
7529321	948	Sour Rose	4.13
7529628	1255	Sour Rose	4.38
7529638	1265	Sour Rose	4.19
7529660	1287	Sour Rose	4.04
7529857	1484	Sour Rose	4.41
7530814	2441	Sour Rose	4.02
7531046	2673	Sour Rose	4.06
7531168	113	Tasty IPA	4.1
7531284	229	Tasty IPA	3.94
7531641	586	Tasty IPA	4.0
7531662	607	Tasty IPA	3.93
7531750	695	Tasty IPA	3.79
7531866	811	Tasty IPA	3.75
7531870	815	Tasty IPA	3.75
7531923	868	Tasty IPA	3.73
7532314	1259	Tasty IPA	4.16
7532373	1318	Tasty IPA	4.0
7532600	1545	Tasty IPA	3.99
7532825	1770	Tasty IPA	4.0
7532888	1833	Tasty IPA	4.25
7533290	2235	Tasty IPA	3.75
7533379	2324	Tasty IPA	4.1
7533486	2431	Tasty IPA	4.21
7533736	2681	Tasty IPA	3.74
7533850	113	Torrential Downpour	3.79
7534827	1090	Torrential Downpour	4.19
7535362	1625	Torrential Downpour	4.01
7535771	2034	Torrential Downpour	2.56
7535881	2144	Torrential Downpour	3.65
7536532	113	Zombie Pirate	3.77
7539215	114	5AM Saint	4.13
7539668	567	5AM Saint	3.07
7540241	1140	5AM Saint	4.23
7540601	1500	5AM Saint	3.67
7541897	114	805 Blonde Ale	3.75
7542040	257	805 Blonde Ale	3.5
7542420	637	805 Blonde Ale	3.52
7542424	641	805 Blonde Ale	4.11
7542633	850	805 Blonde Ale	3.13
7542672	889	805 Blonde Ale	4.33
7542699	916	805 Blonde Ale	3.93
7542709	926	805 Blonde Ale	3.42
7542740	957	805 Blonde Ale	3.65
7542776	993	805 Blonde Ale	3.64
7542890	1107	805 Blonde Ale	3.78
7542929	1146	805 Blonde Ale	3.75
7542952	1169	805 Blonde Ale	3.89
7542999	1216	805 Blonde Ale	3.22
7543053	1270	805 Blonde Ale	3.5
7543059	1276	805 Blonde Ale	2.74
7543254	1471	805 Blonde Ale	3.18
7543329	1546	805 Blonde Ale	2.94
7543343	1560	805 Blonde Ale	2.86
7543552	1769	805 Blonde Ale	3.36
7543606	1823	805 Blonde Ale	3.46
7543803	2020	805 Blonde Ale	3.86
7544096	2313	805 Blonde Ale	3.67
7544579	114	A Series Of Tubes	4.0
7546694	2229	A Series Of Tubes	4.24
7546806	2341	A Series Of Tubes	4.3
7547261	114	Abita Bourbon Street Rock and Rye	3.59
7549943	114	Amber	3.66
7550030	201	Amber	3.5
7550345	516	Amber	4.0
7550401	572	Amber	3.25
7550402	573	Amber	4.04
7550407	578	Amber	3.0
7550601	772	Amber	3.64
7551076	1247	Amber	2.62
7551119	1290	Amber	4.18
7551221	1392	Amber	3.7
7551235	1406	Amber	4.25
7552007	2178	Amber	4.0
7552092	2263	Amber	3.0
7552333	2504	Amber	3.5
7552400	2571	Amber	3.25
7552423	2594	Amber	3.25
7552625	114	Arabicadabra	4.33
7552682	171	Arabicadabra	3.77
7552752	241	Arabicadabra	4.03
7552880	369	Arabicadabra	4.23
7552903	392	Arabicadabra	4.5
7552994	483	Arabicadabra	4.05
7553042	531	Arabicadabra	3.7
7553058	547	Arabicadabra	4.24
7553119	608	Arabicadabra	4.02
7553295	784	Arabicadabra	3.77
7553301	790	Arabicadabra	4.16
7553379	868	Arabicadabra	3.91
7553534	1023	Arabicadabra	4.18
7553558	1047	Arabicadabra	4.0
7553798	1287	Arabicadabra	4.2
7553822	1311	Arabicadabra	3.65
7553908	1397	Arabicadabra	3.91
7553937	1426	Arabicadabra	4.48
7554138	1627	Arabicadabra	4.0
7554140	1629	Arabicadabra	4.07
7554268	1757	Arabicadabra	3.83
7554428	1917	Arabicadabra	3.98
7554562	2051	Arabicadabra	3.56
7554577	2066	Arabicadabra	4.28
7554587	2076	Arabicadabra	3.91
7554603	2092	Arabicadabra	3.63
7554740	2229	Arabicadabra	4.25
7554836	2325	Arabicadabra	4.36
7554889	2378	Arabicadabra	3.17
7555046	2535	Arabicadabra	3.75
7555086	2575	Arabicadabra	3.91
7555307	114	Benjamin Danklin	4.0
7555523	330	Benjamin Danklin	4.0
7555925	732	Benjamin Danklin	4.17
7556849	1656	Benjamin Danklin	4.35
7557227	2034	Benjamin Danklin	3.8
7557989	114	Blitzen	3.77
7559180	1305	Blitzen	3.51
7560671	114	Blizzard Of Hops	3.77
7561256	699	Blizzard Of Hops	3.58
7561459	902	Blizzard Of Hops	3.84
7561514	957	Blizzard Of Hops	4.18
7561646	1089	Blizzard Of Hops	3.62
7561772	1215	Blizzard Of Hops	3.92
7561788	1231	Blizzard Of Hops	4.0
7562011	1454	Blizzard Of Hops	3.82
7562030	1473	Blizzard Of Hops	3.9
